rating,usefulCount,compound,word_count,char_count,numericalCondition,numericalDrugName
9,66,2,63,418,3,315
9,58,0,37,235,2,220
8,18,2,34,183,1,199
0,6,2,40,200,9,540
7,25,0,64,351,5,134
0,14,0,7,50,8,599
4,5,0,76,429,5,645
8,47,2,47,255,8,599
4,4,0,24,132,4,673
0,7,2,45,248,5,134
9,41,2,85,429,0,21
8,109,0,74,461,4,232
7,2,0,35,205,4,323
9,0,0,76,482,4,235
9,20,2,46,257,4,231
0,16,0,36,214,6,225
8,23,0,26,150,7,147
9,167,0,72,420,8,682
8,8,0,53,318,1,215
8,20,0,26,156,4,232
8,114,0,45,279,8,259
9,12,2,65,422,4,235
8,127,2,33,180,3,596
8,43,2,52,330,8,529
2,22,0,39,217,4,96
7,7,2,77,387,4,232
0,8,1,18,128,4,557
0,12,2,82,475,4,391
1,0,0,67,390,4,399
2,1,0,62,347,4,557
9,28,0,73,420,1,215
4,24,0,54,299,2,220
7,8,0,68,430,4,266
8,9,2,24,135,4,474
0,9,0,44,250,3,261
1,4,1,75,369,4,231
0,11,0,55,357,6,255
0,3,0,71,389,4,231
9,0,0,59,368,4,235
9,6,2,37,215,8,283
9,9,2,70,412,1,20
9,27,2,36,194,9,652
2,6,1,56,316,4,199
9,49,0,10,46,7,94
9,52,2,75,400,7,23
2,21,0,58,335,2,202
0,3,0,72,372,4,391
9,63,0,47,281,8,325
7,13,2,71,417,2,172
8,93,2,52,341,5,172
0,22,0,10,57,8,330
8,4,2,40,227,2,140
8,7,2,47,286,4,340
4,12,2,65,331,6,684
9,23,0,75,391,6,674
9,79,0,13,104,2,599
0,2,0,38,225,4,54
8,28,0,49,300,3,441
8,12,2,82,419,8,246
0,4,0,66,340,4,232
9,3,2,25,125,4,671
0,21,0,9,49,9,490
8,104,0,73,448,4,424
9,66,2,26,135,9,490
9,25,2,50,300,8,468
7,23,0,73,382,8,599
3,8,0,40,218,7,452
5,15,0,13,71,7,334
8,18,0,7,34,7,486
4,13,2,36,204,4,424
8,93,2,25,142,2,275
6,9,2,14,89,0,146
9,50,2,61,370,5,602
9,106,2,25,155,1,564
8,0,2,23,136,1,20
7,31,0,9,65,3,680
8,91,2,63,310,6,354
1,1,0,31,188,4,231
8,17,2,49,234,1,231
7,62,2,22,112,3,680
9,4,2,64,393,5,134
4,6,2,74,432,4,433
7,3,0,73,439,5,109
8,0,0,29,165,4,399
6,21,2,36,213,3,577
0,1,0,67,373,5,645
1,33,0,35,220,5,621
9,18,0,13,76,8,277
5,1,2,34,225,4,235
9,90,0,47,255,7,652
3,11,2,46,226,4,235
9,13,2,53,299,4,340
8,28,0,49,268,4,431
2,9,0,26,138,4,673
8,9,2,47,242,4,614
9,2,2,40,234,4,424
7,57,0,111,760,0,69
0,1,0,31,200,1,262
9,40,0,30,164,5,153
9,27,0,9,60,8,126
9,26,2,51,283,1,20
8,88,2,65,447,8,15
2,16,2,26,208,5,435
7,17,0,38,197,8,599
0,0,0,56,300,4,232
5,72,0,69,401,7,489
8,7,2,76,405,6,684
9,12,2,46,285,8,599
9,4,2,68,385,3,680
7,38,0,7,45,3,56
5,51,2,38,184,6,588
8,1,2,41,240,4,170
4,1,0,55,326,4,440
9,10,2,47,251,4,235
9,15,1,18,99,2,177
8,48,2,53,311,8,406
9,4,2,32,171,8,106
9,75,2,79,448,0,335
9,31,2,70,388,5,220
6,6,2,47,265,4,391
9,4,0,70,373,4,323
9,4,0,43,266,4,611
1,0,2,63,365,4,226
9,57,0,6,27,2,202
8,31,2,78,419,7,334
6,24,2,26,164,3,445
1,1,1,48,284,4,235
9,11,2,66,369,4,231
8,15,0,39,236,4,200
0,7,2,52,304,4,474
9,91,2,69,381,9,506
0,2,0,25,157,4,230
9,7,0,70,413,1,19
8,247,2,71,400,8,468
7,9,2,36,192,7,540
7,15,0,12,79,8,272
2,2,2,73,458,4,129
6,6,0,23,151,9,489
2,13,0,39,216,4,116
1,8,1,33,219,4,324
5,3,2,77,412,4,97
8,1,0,70,442,4,311
6,10,0,58,333,0,664
1,25,0,76,444,5,645
7,6,1,66,362,4,280
9,33,2,68,358,0,387
8,0,2,71,430,4,96
9,8,0,13,73,8,597
9,32,0,20,133,5,654
1,13,1,54,296,4,181
0,9,2,22,120,4,231
7,1,2,77,444,4,323
1,6,0,51,333,4,565
9,55,2,47,251,0,268
6,0,2,84,451,4,280
9,27,0,73,399,7,489
9,8,2,48,274,4,424
9,24,2,61,352,4,424
9,83,0,30,178,2,111
1,2,2,66,417,4,235
8,7,2,48,286,4,235
7,1,2,56,334,4,302
9,61,2,75,386,7,182
4,29,0,63,385,5,505
8,6,0,80,393,4,399
8,16,0,37,237,8,274
4,5,2,61,341,4,323
3,3,2,68,365,4,557
2,0,0,73,419,4,323
5,7,0,66,382,4,399
8,0,0,30,165,4,280
6,18,0,25,139,4,440
9,8,0,39,196,4,673
0,3,0,28,170,4,323
5,3,2,58,326,4,235
8,11,2,39,214,4,455
8,14,0,75,451,5,551
7,1,2,43,289,4,235
0,17,2,8,46,6,576
0,4,0,35,205,4,235
7,5,2,32,178,9,489
9,7,0,40,206,4,323
8,9,0,45,295,2,668
9,15,2,70,387,9,110
9,57,2,62,453,0,387
9,19,0,81,433,1,20
9,58,2,42,260,2,327
8,24,2,48,278,3,121
0,20,2,13,78,2,275
0,51,2,16,107,6,576
9,63,0,33,205,2,640
9,129,2,48,287,5,109
8,37,2,74,435,6,82
7,80,2,31,170,3,355
6,0,2,45,247,4,399
5,1,2,76,440,4,232
0,0,0,23,124,4,229
4,27,2,37,199,5,665
1,4,2,48,257,4,399
9,6,2,69,396,4,298
7,0,2,70,364,4,440
5,1,0,81,459,4,331
8,9,0,57,294,5,172
9,98,0,56,330,8,11
9,16,2,2,19,8,405
9,15,2,24,151,3,315
9,36,2,40,220,1,137
8,11,0,46,261,4,166
9,126,0,12,79,7,83
0,20,0,79,495,0,571
8,2,2,72,396,4,323
1,8,0,24,166,1,397
8,37,0,67,392,2,499
6,3,0,74,382,4,474
0,30,2,22,136,6,576
4,6,2,53,296,4,231
7,21,0,14,90,3,326
0,3,0,27,158,4,673
8,12,2,25,135,0,335
9,48,0,56,348,1,137
8,6,2,56,333,4,227
8,26,0,44,239,2,220
4,1,0,29,176,4,231
6,6,2,63,346,4,199
9,1,2,71,340,4,235
7,48,0,47,302,8,633
1,5,2,48,269,4,231
0,11,0,38,200,7,147
0,20,0,21,111,8,108
7,6,2,22,106,0,55
8,10,0,72,416,5,551
7,24,2,26,157,5,0
4,2,1,54,314,4,323
8,81,2,67,343,5,477
6,3,2,58,328,5,551
0,13,2,20,103,8,8
0,10,0,72,391,1,564
8,97,0,19,98,5,683
6,10,1,3,15,8,73
5,0,0,62,343,4,323
7,38,2,7,37,8,468
9,29,0,20,128,1,19
1,3,0,54,334,4,424
0,1,2,33,172,4,331
8,92,2,74,387,5,477
9,28,0,30,186,6,509
9,36,2,48,254,7,133
0,6,0,25,176,5,220
9,3,2,43,238,4,424
6,21,0,41,238,4,229
4,0,0,75,388,4,72
9,26,2,14,88,6,225
9,80,2,67,402,9,506
7,89,0,72,341,8,469
8,23,2,81,456,1,199
0,12,0,50,298,0,69
7,8,2,28,154,4,399
6,53,2,22,142,5,400
1,32,0,20,100,3,58
9,164,2,66,387,2,103
2,11,0,65,388,4,148
1,5,2,72,387,4,297
9,7,0,64,345,4,166
9,29,2,43,248,1,91
9,30,0,70,424,1,564
0,1,0,38,220,4,232
4,7,2,21,138,4,643
9,3,2,14,76,4,227
9,101,2,87,506,6,155
9,15,2,47,258,4,148
9,31,2,46,263,4,235
9,28,2,73,387,9,489
0,25,0,64,382,3,680
9,27,2,69,423,4,341
9,3,2,8,44,1,676
8,93,2,65,406,5,476
8,7,2,77,430,5,220
9,5,2,37,202,7,334
9,32,2,39,183,8,439
8,7,2,60,354,5,153
3,12,2,60,361,6,39
0,1,0,83,396,4,280
0,0,2,30,180,4,235
1,38,0,85,492,5,551
9,11,0,70,401,7,334
8,13,2,48,262,1,4
6,4,0,40,216,4,280
6,111,0,65,420,8,438
8,8,2,74,412,4,232
6,4,0,40,242,4,440
9,111,2,36,207,5,499
7,16,2,16,87,6,43
2,3,1,69,416,4,340
7,18,2,63,374,5,499
7,39,0,45,235,8,252
5,0,2,74,375,4,235
6,7,2,24,121,4,235
8,39,2,44,276,3,58
9,18,0,61,333,4,231
9,49,2,26,137,3,525
4,11,2,25,127,4,231
9,5,0,27,157,5,476
0,9,1,8,41,9,23
8,70,0,49,272,8,481
8,0,0,22,120,4,340
2,1,1,25,143,4,235
4,1,0,50,326,4,607
7,13,0,84,516,8,11
9,81,2,71,458,3,140
8,18,2,41,232,4,232
5,1,0,58,355,4,424
0,9,0,61,393,3,596
2,9,0,15,86,9,489
1,2,0,71,381,4,97
2,35,0,52,317,5,253
4,2,0,49,293,4,440
8,4,0,27,150,8,259
9,4,2,13,74,4,323
4,3,2,60,337,4,235
9,4,0,64,403,4,280
9,50,2,18,106,6,509
0,2,2,44,269,4,97
4,16,2,42,217,4,391
9,62,1,45,228,9,350
8,43,2,76,442,0,22
9,155,0,77,483,2,309
2,27,0,73,416,2,111
8,58,0,20,97,2,603
9,2,2,40,232,4,557
9,0,2,79,456,1,397
6,7,2,30,154,1,197
9,45,2,53,292,6,603
8,42,2,56,340,1,91
6,6,2,43,264,1,197
7,1,0,73,405,4,344
4,21,2,76,415,9,110
3,34,1,11,62,6,684
1,8,0,84,457,4,431
8,6,2,30,191,4,232
2,86,0,17,103,8,438
8,12,2,58,361,4,424
8,23,2,53,313,4,455
9,10,0,76,423,4,323
9,11,2,61,368,5,499
0,4,0,68,381,4,98
7,15,0,41,179,9,489
8,86,0,14,73,8,599
7,5,0,39,226,4,227
2,10,2,62,342,4,431
8,27,2,83,446,9,489
9,22,0,69,373,6,140
7,34,0,22,127,5,326
5,0,2,29,151,1,605
7,12,2,70,417,5,312
9,10,2,35,240,4,456
7,2,2,47,232,4,232
1,3,0,73,420,1,344
0,3,0,38,199,4,458
7,23,2,36,195,1,564
9,75,0,69,428,3,525
7,84,1,6,30,8,108
8,6,2,22,132,4,402
8,219,2,73,474,5,665
9,6,2,36,176,4,235
9,14,0,86,451,2,220
4,3,2,63,400,1,197
4,4,2,42,234,4,458
6,37,2,48,275,0,571
0,4,0,79,427,4,557
0,1,0,53,311,4,379
3,1,2,57,337,4,229
9,27,0,47,273,5,172
7,66,0,69,406,2,220
1,4,0,68,348,4,424
4,6,0,55,316,5,172
1,2,0,76,486,4,292
5,41,0,27,157,4,231
4,1,0,27,146,4,323
8,1,2,75,410,4,229
7,35,2,8,49,6,554
0,16,0,23,146,1,156
0,22,1,14,82,1,605
2,2,0,70,419,4,557
5,21,0,68,342,8,203
8,5,2,42,242,4,200
9,123,2,38,221,5,220
8,275,0,37,237,2,111
7,28,0,66,327,3,509
0,1,2,11,59,4,231
4,0,2,51,285,4,72
9,5,0,31,201,4,148
9,63,2,63,345,1,4
0,22,0,52,293,6,354
2,1,0,64,403,2,220
3,0,0,46,278,4,235
8,6,2,61,372,4,513
9,108,2,41,216,7,83
9,21,2,42,227,1,613
4,7,0,9,58,1,290
8,9,0,81,388,4,232
8,1,2,67,375,5,645
9,3,0,72,385,4,643
8,53,0,49,282,5,153
4,19,2,63,340,0,335
9,3,2,82,470,4,440
1,0,0,70,415,4,399
6,4,0,85,476,4,557
7,142,0,78,479,3,315
9,41,2,62,400,1,673
7,47,2,21,97,8,202
0,26,0,66,406,5,662
9,134,0,69,443,0,664
0,18,2,10,50,4,235
7,11,0,8,44,8,274
9,101,2,64,410,5,400
4,3,2,74,399,4,280
0,1,2,66,379,4,557
8,135,2,6,28,5,505
9,59,1,10,53,5,326
9,6,2,70,413,4,565
9,1,0,32,159,4,565
8,7,0,60,327,4,235
0,28,2,44,263,4,235
9,28,2,22,103,5,172
8,17,2,52,305,2,220
8,35,2,52,283,4,280
0,7,0,28,176,4,235
9,107,2,28,164,0,387
0,31,0,33,180,6,512
8,58,2,3,16,2,32
8,105,2,30,190,5,599
5,14,0,73,412,1,197
2,8,0,51,302,4,235
9,130,0,49,282,5,505
7,5,0,76,446,4,323
2,15,0,8,48,5,551
8,9,0,69,375,4,199
3,5,2,78,448,2,111
2,13,0,34,190,1,559
9,6,0,36,228,8,10
9,26,0,54,301,1,18
8,36,0,61,348,4,557
0,12,0,10,56,3,56
9,9,2,46,246,1,215
7,7,2,52,308,4,71
9,81,0,69,515,2,309
9,75,2,59,355,6,517
9,127,0,85,493,2,111
4,7,0,25,166,4,424
6,28,0,55,335,5,208
8,51,1,11,73,6,155
7,194,0,21,114,8,43
0,7,1,10,60,4,71
9,3,0,78,403,4,474
7,61,2,34,187,6,372
3,23,2,66,374,6,684
2,28,2,59,330,6,576
5,19,0,79,437,8,8
2,8,0,12,71,5,127
8,2,2,60,318,4,323
0,5,0,76,445,3,58
9,6,2,13,60,4,72
1,4,2,45,266,4,440
6,85,2,54,285,8,469
7,5,2,34,205,4,235
3,6,0,59,430,4,424
8,52,2,59,285,7,350
8,60,0,44,258,5,487
4,3,0,60,356,4,613
8,77,2,66,374,5,43
0,9,2,71,440,7,110
7,26,0,65,349,5,153
6,4,2,38,205,4,673
8,2,0,18,113,4,440
8,18,2,22,153,3,315
7,60,0,63,346,8,430
9,29,0,32,139,2,668
9,83,0,48,310,2,423
0,3,0,68,418,4,424
9,21,2,8,45,8,252
9,54,2,78,446,2,111
9,6,0,52,279,4,323
0,5,0,64,370,4,614
9,7,0,60,381,4,148
0,26,2,47,239,8,581
1,8,2,42,238,4,424
8,13,2,53,317,4,231
0,10,2,49,317,4,235
1,7,2,44,250,4,230
8,67,2,39,180,6,603
9,6,2,33,188,4,226
9,0,2,36,205,4,235
5,6,2,29,170,6,39
8,33,2,67,410,5,499
9,1,2,15,72,4,227
8,31,2,62,361,0,335
8,46,0,74,465,5,127
4,36,2,14,74,5,551
8,46,2,67,427,0,664
8,28,2,63,412,2,400
5,108,0,71,433,0,268
7,9,0,39,236,4,235
9,64,2,31,156,9,489
9,126,2,3,22,2,640
4,62,2,48,321,6,684
8,5,2,29,158,4,170
7,2,2,36,218,4,235
0,8,0,76,461,4,229
7,1,2,74,396,4,323
7,55,2,50,304,7,596
2,36,0,72,435,2,202
0,28,0,71,434,2,67
8,42,0,13,74,7,101
0,11,0,31,184,6,189
0,3,0,84,473,1,215
9,13,2,46,247,1,91
9,28,0,19,98,8,11
8,23,2,25,144,4,232
9,3,2,65,351,4,323
8,45,0,27,171,8,599
8,23,2,39,287,3,549
7,66,0,30,180,9,490
4,28,2,73,389,5,499
8,28,0,53,353,3,56
7,16,0,23,146,7,110
8,75,2,11,53,7,110
0,7,2,34,192,1,19
9,4,2,8,52,6,684
9,93,2,59,314,9,506
7,17,0,36,204,3,56
9,21,2,79,455,9,489
0,32,0,64,404,9,110
2,16,0,63,421,3,317
9,12,2,63,370,4,231
8,5,2,30,161,4,395
4,11,2,70,446,4,170
9,8,2,62,347,4,557
9,42,2,69,427,2,326
8,8,2,56,301,9,489
9,103,0,68,413,2,348
9,134,0,6,31,8,192
8,11,0,37,218,2,32
3,8,1,7,58,4,565
8,77,2,50,283,9,350
9,99,2,21,152,2,111
6,96,2,32,204,8,599
9,34,2,21,122,4,340
9,23,2,38,195,7,83
7,107,0,34,172,2,476
8,29,2,77,431,1,564
7,72,2,51,325,3,525
9,12,0,16,79,9,23
5,0,0,39,233,4,170
9,12,2,14,80,1,573
0,20,0,33,176,5,326
8,30,2,43,274,3,313
9,12,1,3,12,7,182
9,38,0,41,255,2,348
7,7,2,41,208,4,232
9,8,0,43,257,4,389
9,35,2,18,101,6,195
8,14,2,56,333,4,431
7,41,2,17,94,8,161
9,79,0,69,421,5,683
9,53,2,48,271,7,83
1,3,0,57,293,4,424
3,27,2,9,45,6,225
7,182,2,47,272,5,551
9,12,2,48,270,4,424
2,14,0,46,242,4,344
8,72,2,82,447,5,683
0,1,0,15,95,4,474
7,9,0,39,240,3,680
7,19,2,46,265,1,137
7,10,0,65,360,4,231
6,26,2,81,476,0,571
8,34,2,74,429,7,110
9,12,0,80,426,1,232
3,3,1,74,399,4,170
3,7,0,51,266,4,199
8,43,0,12,69,8,352
8,43,0,48,260,5,499
2,0,0,58,312,4,280
0,2,0,68,405,4,231
9,24,2,74,376,1,135
8,9,0,5,26,8,481
8,13,2,51,297,4,323
7,1,2,53,281,4,166
7,1,0,70,395,4,323
9,18,2,39,248,0,387
6,0,2,25,147,4,71
2,9,1,4,29,3,220
8,95,2,50,310,3,317
3,2,2,14,66,4,672
8,13,2,41,221,1,605
9,103,0,70,379,7,147
1,28,2,22,120,5,505
5,0,0,47,277,4,170
8,0,0,32,194,4,232
9,68,2,78,444,5,668
0,10,0,75,471,4,399
8,49,2,82,457,9,490
7,39,2,66,352,5,662
9,39,2,36,212,4,229
3,5,0,50,264,4,453
8,17,2,28,156,6,684
9,86,2,33,177,6,43
7,48,0,97,597,5,665
0,3,0,40,232,4,97
0,12,0,27,172,5,551
9,46,0,70,378,4,323
7,16,2,76,444,1,613
9,1,2,70,384,4,458
8,1,0,17,102,2,275
9,0,0,48,295,4,424
7,35,0,53,318,8,497
5,6,0,81,412,4,474
7,51,2,63,349,7,147
8,16,2,7,38,8,469
6,9,2,77,431,1,564
0,2,0,26,156,4,170
0,3,2,54,290,4,323
7,56,0,17,74,8,659
9,32,2,33,160,0,664
9,81,2,77,450,0,49
7,16,2,71,396,4,229
9,11,2,48,269,4,323
9,106,2,12,70,5,127
6,19,0,56,290,5,505
9,98,0,58,356,5,683
9,5,2,57,284,4,557
8,2,0,72,414,4,424
0,22,0,68,374,5,551
8,695,0,49,312,8,468
9,28,0,69,404,5,655
8,17,1,50,297,1,156
1,3,0,35,167,4,323
5,2,0,67,428,4,440
5,2,2,54,277,4,440
7,59,0,14,78,8,153
3,10,2,74,431,4,232
9,115,0,57,335,3,355
9,19,2,27,161,3,641
8,1,0,75,426,4,323
2,2,0,28,148,4,267
4,14,2,49,254,4,166
6,6,0,62,332,4,227
9,43,0,9,46,9,83
1,4,0,69,396,4,232
8,45,2,65,381,0,664
8,201,0,44,258,2,177
3,0,2,21,115,1,199
3,10,2,30,138,9,490
4,64,0,72,406,8,438
7,41,0,56,272,3,313
9,2,1,54,274,4,557
6,24,0,63,462,8,279
5,0,0,68,356,4,424
8,59,0,57,304,2,177
9,115,0,27,171,2,599
8,39,2,61,402,0,335
9,20,2,72,407,4,231
9,32,0,67,355,9,489
3,3,0,67,402,4,280
8,30,2,26,142,0,664
6,14,0,19,115,5,655
7,6,2,44,274,4,227
0,5,0,30,153,4,231
9,0,2,26,159,4,424
6,28,0,7,45,5,202
7,1,2,20,106,1,215
7,1,2,38,202,4,399
5,2,2,71,364,4,229
9,73,2,54,351,8,599
0,4,0,14,88,4,340
8,23,2,61,345,4,231
1,2,1,21,116,4,223
7,43,0,93,492,7,334
6,6,2,62,327,4,672
8,13,0,3,27,8,153
8,11,0,74,480,8,308
1,2,0,57,355,4,297
8,13,1,40,227,8,651
0,17,0,47,276,5,109
4,36,0,71,464,2,111
9,1,0,56,336,4,399
9,12,0,66,435,0,335
6,8,0,66,347,1,197
9,12,0,72,427,5,499
0,2,0,32,184,1,344
8,55,2,39,237,5,32
3,23,2,8,47,2,645
9,13,2,58,382,4,231
0,5,0,73,426,4,368
5,3,2,55,296,4,235
7,30,2,62,302,7,83
1,17,0,20,121,2,275
1,4,0,72,408,4,232
1,4,0,65,373,4,231
9,14,2,3,26,3,336
8,44,2,73,392,7,147
7,15,2,17,92,4,200
7,39,0,68,419,5,109
8,12,0,23,100,8,648
0,1,0,19,98,4,72
5,5,0,45,246,4,231
1,1,0,56,320,4,583
3,1,0,66,383,4,424
9,61,0,51,280,9,490
8,130,2,29,160,5,662
9,8,2,21,111,4,399
4,20,0,52,300,0,146
0,10,2,53,292,4,235
7,68,0,48,264,2,477
8,38,2,56,297,7,182
8,1,2,75,344,4,455
2,3,0,67,394,4,235
6,21,2,21,120,8,11
9,35,2,63,425,3,663
0,6,0,44,237,1,20
8,39,0,64,381,8,211
0,8,1,23,118,6,617
9,51,2,47,278,5,109
4,3,2,70,383,4,235
9,0,0,47,281,5,172
9,132,0,70,377,2,476
8,6,0,20,108,4,232
6,51,2,38,238,5,645
8,42,2,57,357,5,195
9,16,2,9,63,4,431
6,1,0,57,321,4,323
5,9,0,38,211,8,629
2,0,0,44,229,4,280
9,109,2,76,418,9,350
9,124,2,9,54,6,517
7,7,0,43,251,4,311
9,72,0,32,187,3,313
2,4,1,35,204,4,565
5,1,0,43,236,4,235
9,4,2,15,102,4,399
3,1,2,76,442,4,232
8,69,2,65,352,9,489
7,1,2,10,67,4,170
7,11,2,50,293,8,252
9,126,0,38,241,2,599
9,35,2,36,216,5,477
9,66,0,32,183,2,668
2,12,0,61,353,4,293
9,18,0,28,163,8,273
0,14,2,12,66,8,481
9,11,2,51,259,1,19
7,127,0,62,363,5,165
7,113,0,38,218,5,662
8,11,0,35,170,4,231
2,6,2,18,93,5,499
9,1,0,79,401,4,344
6,3,0,59,297,4,232
0,26,2,35,172,6,637
4,2,2,65,358,4,166
0,13,0,65,356,2,111
9,24,2,74,376,1,290
0,5,0,27,124,4,557
9,65,0,26,156,0,268
7,50,1,14,90,7,110
9,52,2,62,353,6,155
1,83,0,53,311,3,317
9,2,0,19,121,4,231
7,15,0,37,190,7,452
9,3,0,30,183,4,424
9,56,2,12,56,5,655
9,3,2,24,148,4,232
9,13,0,91,487,7,350
6,7,0,10,77,8,599
0,10,0,24,147,4,235
8,62,1,2,12,2,32
9,5,2,38,172,9,334
2,1,0,38,198,4,331
7,51,2,63,349,7,110
9,79,0,15,90,2,640
0,16,0,78,433,0,69
5,51,0,21,118,5,127
9,14,1,8,46,3,191
1,3,0,71,396,5,134
9,25,2,48,258,6,39
6,35,2,23,128,3,313
7,0,2,42,236,4,231
5,7,2,65,433,4,323
9,39,2,57,349,0,387
0,11,0,76,401,4,673
9,0,2,49,267,9,489
9,103,2,64,378,3,220
2,0,2,39,197,4,235
8,139,2,56,328,5,568
0,3,0,34,204,4,232
0,9,2,39,200,4,200
8,21,2,67,407,7,147
0,16,0,66,351,2,68
9,86,2,55,271,2,140
9,7,2,43,217,4,461
2,18,2,44,240,0,268
8,21,1,73,437,4,235
8,25,0,78,404,3,261
5,121,2,33,180,9,83
1,24,2,72,375,0,105
0,20,0,19,114,5,645
2,33,0,30,182,5,109
8,56,0,32,167,9,489
6,6,2,37,201,4,613
9,37,2,10,60,5,551
6,10,2,55,343,5,499
4,5,0,66,321,4,340
5,2,2,19,106,0,510
9,123,2,79,463,2,502
8,107,0,66,429,3,120
9,7,2,63,323,4,230
7,8,0,73,408,4,455
5,22,2,73,383,4,613
6,49,0,78,449,8,682
7,21,2,33,183,6,554
9,57,2,11,72,8,186
9,6,2,75,455,7,110
7,8,2,39,198,4,235
2,3,0,42,168,4,229
1,2,0,21,149,4,424
7,5,2,54,303,4,148
9,47,2,66,316,6,372
9,7,0,65,373,4,148
5,40,2,45,271,5,127
8,45,2,38,213,6,512
6,30,2,51,284,8,581
0,3,0,36,206,1,19
6,8,2,29,206,4,404
1,1,0,29,154,1,433
0,16,0,56,337,5,249
4,2,1,34,168,1,397
2,5,2,32,193,4,229
7,37,2,29,150,9,334
0,10,0,7,39,2,309
7,8,2,40,230,4,565
3,22,0,7,38,8,10
9,49,2,21,129,5,400
1,3,2,37,223,4,170
9,1,2,45,236,4,280
8,2,2,48,265,1,19
9,140,2,43,280,5,603
4,6,0,52,363,4,227
9,102,0,32,176,8,682
7,3,2,39,279,4,229
7,8,0,42,205,9,489
3,9,2,31,185,4,235
2,1,0,23,138,4,424
9,24,0,65,388,5,43
2,24,0,33,196,8,359
1,7,2,85,468,0,301
9,0,2,39,206,4,311
8,26,2,19,136,6,684
9,2,2,33,168,4,72
6,5,2,36,192,4,323
2,11,2,43,250,4,565
9,99,0,71,398,5,655
8,40,0,68,371,1,20
1,0,0,49,301,4,166
9,3,2,47,274,4,344
5,6,2,32,194,4,565
6,27,2,61,415,0,69
6,19,2,51,261,9,334
9,19,0,13,88,5,202
6,20,0,72,395,1,156
1,20,0,38,193,8,259
6,5,0,4,19,8,468
9,34,2,23,109,6,195
3,6,0,18,94,4,280
0,4,2,23,117,4,429
7,47,0,26,146,5,172
7,12,2,72,397,4,235
1,0,0,63,396,4,340
0,19,1,2,12,5,56
2,5,0,55,291,4,230
8,5,0,35,185,4,280
9,18,0,70,482,3,120
9,45,0,70,387,8,468
7,58,2,27,159,3,56
8,52,2,73,428,3,509
2,43,2,27,149,7,350
8,8,2,48,254,4,323
6,0,2,56,314,4,235
8,16,2,12,81,3,120
6,81,0,68,429,5,172
0,4,2,31,165,4,232
8,44,0,67,397,8,273
8,31,0,16,100,2,153
9,16,1,2,14,5,326
3,28,0,28,147,5,645
4,28,0,24,177,0,49
9,32,0,85,416,9,489
9,57,0,31,218,0,176
2,39,0,20,131,8,211
8,9,2,17,101,3,355
7,0,2,32,171,4,227
0,29,0,14,93,0,69
9,21,2,75,440,7,334
6,8,0,15,95,8,273
2,2,0,60,330,4,229
9,0,2,16,83,4,344
0,22,0,32,171,5,645
7,19,2,24,128,4,280
3,371,0,26,137,5,153
6,63,2,49,318,8,259
9,27,2,67,375,9,489
3,2,0,60,315,6,684
9,106,0,65,420,2,202
9,9,2,65,369,7,110
0,7,0,32,147,4,297
8,102,2,69,385,9,490
9,19,0,50,243,7,506
3,11,0,30,178,4,232
0,44,0,69,443,5,499
5,28,2,66,463,3,509
9,21,0,68,439,3,645
7,3,2,15,87,4,424
9,41,2,41,235,4,399
1,26,0,23,155,4,293
9,24,2,50,317,1,156
1,7,2,58,348,4,166
9,94,0,49,250,8,186
4,20,0,41,263,2,348
9,13,2,28,139,4,231
1,1,2,62,342,4,231
7,45,2,78,441,7,147
7,90,2,70,381,2,111
7,27,0,22,112,3,689
8,15,2,75,411,7,147
9,15,2,3,16,0,664
5,19,0,8,48,8,430
1,15,2,68,382,5,153
7,39,2,71,426,5,400
9,5,2,60,394,1,262
9,88,0,77,443,5,208
0,6,2,40,236,4,431
8,5,0,66,377,4,557
0,12,0,22,137,2,111
0,5,2,60,336,4,97
9,1,0,61,360,4,474
9,52,0,18,92,3,120
9,15,0,21,110,8,186
7,6,2,69,405,4,235
3,31,2,16,78,8,8
7,3,2,67,355,1,290
8,58,2,11,65,5,0
1,5,0,58,362,1,215
5,24,2,73,407,0,159
0,2,0,38,213,4,456
1,1,0,67,361,4,323
9,13,2,74,437,4,229
7,8,0,17,89,2,111
8,43,2,68,367,3,315
9,92,2,9,53,2,668
7,64,2,68,363,2,657
8,41,2,48,238,6,38
9,148,2,38,214,4,229
6,67,0,69,408,2,309
8,9,2,51,301,1,3
9,3,1,20,113,9,489
3,6,2,35,235,4,424
9,16,0,18,92,8,277
7,8,0,81,447,1,19
9,43,2,11,50,2,668
6,4,2,51,248,4,391
7,7,2,82,449,7,489
9,1,2,20,119,4,404
9,5,2,23,117,4,231
1,16,2,43,241,4,440
4,12,0,49,247,4,231
0,9,2,64,326,6,190
7,4,0,32,190,8,374
7,30,2,43,254,5,654
1,5,2,17,97,4,583
8,16,2,41,230,1,232
8,29,2,15,82,8,276
9,3,2,23,125,4,72
8,58,2,11,65,5,56
2,31,0,54,298,5,220
0,24,2,11,68,6,532
7,6,2,67,384,4,280
0,21,2,41,248,5,202
5,5,0,74,423,4,424
7,7,0,22,107,7,110
0,26,2,15,86,8,125
9,126,2,45,261,5,202
4,1,2,65,369,4,170
1,16,0,47,240,4,231
9,24,0,86,456,7,110
6,94,0,42,272,2,177
9,96,0,26,144,9,506
8,1,0,61,356,4,223
7,57,0,74,436,2,68
8,43,2,17,89,3,313
