usefulCount,compound,rating_binary,word_count,char_count,numericalCondition,numericalDrugName
220,0,1,21,105,7,596
74,2,1,9,57,6,588
5,0,0,74,450,4,557
79,0,1,73,423,8,272
14,2,1,6,37,6,684
16,0,1,26,139,4,170
9,2,1,65,402,4,235
39,2,1,73,437,0,526
19,0,1,31,212,4,54
2,0,0,38,219,4,424
8,2,0,22,140,1,183
26,2,0,8,42,5,0
65,0,1,61,424,5,109
18,2,1,88,444,9,489
7,2,1,73,429,4,424
26,0,1,84,480,9,23
75,0,1,55,347,5,551
7,2,1,13,77,4,340
7,2,0,68,402,4,148
43,0,1,10,53,3,596
9,2,1,34,173,4,457
22,0,1,41,254,0,146
6,2,1,34,198,2,668
27,2,1,77,435,1,605
6,2,1,21,116,4,260
0,2,1,53,304,4,199
7,0,0,59,350,4,453
34,2,1,36,200,6,637
4,2,1,58,310,4,232
17,2,0,17,89,4,297
24,2,1,51,302,5,400
14,0,0,41,260,4,229
7,2,1,68,394,4,235
3,0,0,67,392,4,614
8,2,1,46,257,4,612
8,0,0,63,338,4,199
42,0,1,20,112,8,466
10,2,1,27,145,2,348
29,0,0,8,51,8,308
14,0,1,41,259,2,309
23,2,1,53,286,1,135
17,2,1,6,36,4,280
18,2,1,61,457,2,220
19,0,1,66,401,1,290
7,2,1,45,242,7,147
40,2,1,62,344,7,334
2,2,1,37,219,3,120
12,2,1,48,270,4,235
1,0,1,24,155,4,399
49,2,1,4,25,5,326
25,2,1,63,395,4,399
7,0,0,53,337,4,232
5,2,1,54,253,4,235
4,2,0,42,215,4,229
14,0,0,79,474,5,662
36,2,1,12,71,7,23
17,0,0,22,141,7,110
4,2,1,60,317,4,440
7,0,0,30,159,4,229
14,2,1,48,246,4,231
8,2,1,47,260,5,172
4,0,1,40,213,4,231
11,2,1,67,366,1,679
221,2,1,37,200,9,489
11,1,0,21,111,5,109
11,2,1,1,4,2,603
6,2,0,52,305,4,368
24,0,0,14,108,4,266
4,2,0,58,337,4,231
62,0,1,68,394,5,499
1,0,0,64,372,4,235
57,0,1,79,397,8,274
48,2,1,78,423,0,21
15,0,0,30,174,5,505
34,1,1,17,95,2,377
30,2,1,44,237,5,172
59,0,0,20,118,9,490
34,2,1,69,373,7,540
9,0,0,53,297,4,230
13,2,0,52,316,4,391
5,0,1,39,212,2,220
23,0,1,14,84,8,11
6,0,1,39,233,4,229
14,2,0,11,64,3,509
4,2,1,40,199,4,235
63,0,1,62,388,5,172
2,1,1,7,38,4,424
9,2,0,35,175,9,110
1,2,1,51,299,4,280
9,0,0,41,256,4,323
7,2,1,79,460,4,671
190,0,1,44,254,4,399
20,2,1,31,211,2,32
23,0,1,73,436,3,465
0,2,0,63,418,4,280
4,2,0,40,212,4,227
53,0,1,76,428,5,202
5,2,1,43,241,4,232
9,2,1,42,251,4,340
11,1,1,2,12,0,335
19,0,1,15,102,3,261
140,0,1,47,268,5,603
68,2,1,27,138,6,269
2,0,0,48,259,4,230
9,2,1,71,434,4,280
4,0,0,74,461,4,613
8,2,1,39,226,4,231
3,0,0,64,413,4,231
105,0,1,62,390,5,109
5,2,0,71,370,4,399
53,2,1,85,468,0,286
1,0,1,29,162,4,424
36,2,1,62,343,7,110
20,1,1,34,201,4,455
4,2,1,67,341,9,489
17,0,1,47,239,3,0
125,2,1,44,216,8,113
50,0,1,24,123,2,476
4,0,1,94,431,4,323
5,0,0,76,416,4,673
2,0,0,34,191,4,231
40,2,1,73,377,0,335
19,2,0,22,133,8,330
10,0,1,59,364,4,235
0,2,1,17,100,4,323
2,0,1,42,227,4,443
25,0,1,41,252,5,153
24,0,1,19,97,8,234
50,0,1,41,220,8,234
2,0,0,54,290,4,54
19,0,0,9,48,2,275
11,2,1,42,239,3,315
38,0,1,64,357,7,489
20,2,1,15,61,8,10
20,2,1,33,178,1,290
0,0,1,47,281,5,499
21,2,1,28,131,2,275
32,2,0,14,77,5,662
64,2,1,31,196,2,259
7,0,0,74,428,4,611
0,0,0,27,176,4,231
2,0,0,76,427,4,424
35,2,1,42,282,5,109
28,2,1,68,428,5,253
39,0,1,38,222,4,323
9,0,0,53,298,4,316
77,2,1,34,221,3,549
3,2,0,79,479,4,323
23,2,1,18,123,5,207
7,2,1,39,252,2,32
190,2,1,75,455,0,141
6,2,1,74,427,4,458
16,0,0,68,389,1,19
56,2,1,70,483,6,554
5,0,0,43,296,5,417
11,2,1,74,423,4,424
10,2,0,35,194,4,418
192,0,1,37,207,8,423
4,0,0,20,148,4,170
12,0,1,75,430,7,452
8,2,1,67,441,1,290
15,2,1,18,110,1,290
7,2,0,49,256,3,539
2,2,1,65,327,4,323
1,2,0,24,143,4,507
15,0,0,63,402,4,229
6,2,0,32,184,8,179
21,2,1,42,269,3,313
91,2,1,72,441,5,550
1,1,0,70,376,4,231
8,0,0,47,296,4,297
48,2,1,10,53,0,335
13,0,1,77,438,5,109
13,2,0,7,29,3,0
6,2,0,42,234,4,292
8,2,1,59,322,4,323
13,0,1,61,360,5,172
1,2,1,61,321,4,557
21,0,1,65,349,4,323
4,2,1,69,369,4,557
10,2,1,52,331,4,557
49,0,1,21,135,5,514
20,0,0,18,97,8,43
15,0,1,24,143,8,533
8,2,1,48,278,4,229
10,2,1,36,188,6,603
7,0,1,20,119,8,11
11,2,0,73,396,0,664
11,2,1,68,387,1,4
3,0,0,34,180,4,229
1,2,1,74,407,4,344
9,0,1,42,253,4,424
10,2,1,41,223,1,96
22,2,1,85,413,9,83
48,2,0,10,50,9,83
43,2,1,20,92,5,127
7,2,1,44,251,4,424
4,2,1,27,165,4,235
31,0,0,53,324,1,20
30,2,1,29,170,1,77
59,0,0,25,183,6,82
40,0,1,64,408,4,323
6,0,1,42,204,9,489
86,2,1,66,416,4,227
123,0,1,68,344,7,596
27,1,1,33,206,9,83
10,2,1,12,74,5,551
6,0,1,63,343,1,262
15,0,1,69,363,5,499
33,2,1,25,171,3,261
0,0,0,82,432,4,582
2,2,0,47,273,8,112
50,0,0,25,148,7,147
3,2,1,54,302,4,513
2,2,0,65,399,6,684
5,0,0,80,414,7,147
12,2,1,62,397,5,326
64,2,1,33,217,5,662
16,0,0,75,415,2,476
2,2,0,13,85,4,230
7,2,1,48,257,4,231
22,2,1,73,398,4,323
9,2,1,73,403,9,110
14,2,1,30,153,4,360
50,0,0,24,139,3,313
2,0,1,47,255,4,323
10,2,0,63,341,4,280
7,0,1,11,68,8,274
6,0,0,25,133,6,189
29,0,1,70,398,0,387
18,2,1,82,458,7,147
10,0,1,62,413,1,197
11,2,1,24,141,4,565
12,0,1,28,164,4,229
9,1,1,2,11,0,335
1,2,1,69,350,4,229
9,0,1,28,163,4,232
1,0,0,60,385,4,440
47,2,1,68,415,1,605
88,2,1,74,439,9,506
65,2,1,53,370,0,21
1,2,1,68,416,4,229
43,2,1,14,78,7,101
9,0,1,55,357,4,399
67,2,1,36,273,2,259
2,2,0,75,415,4,344
23,2,1,77,396,0,664
12,0,0,74,425,6,576
2,2,1,51,281,4,235
2,0,0,52,251,4,280
48,2,1,45,295,6,509
4,2,0,26,144,4,356
19,1,1,67,456,3,315
4,2,1,27,144,4,129
8,0,1,60,320,4,231
3,0,0,67,392,4,440
7,0,0,75,434,1,231
125,2,1,47,275,2,600
16,2,0,42,217,4,231
2,0,0,70,377,1,199
3,2,1,48,260,4,455
51,2,1,14,71,2,32
18,2,1,60,308,9,489
3,2,1,10,45,4,323
43,2,1,20,92,5,134
7,0,1,67,390,4,440
60,2,1,15,71,9,83
7,2,1,78,415,4,232
44,0,1,35,249,3,465
1,0,0,22,106,4,232
129,2,1,72,421,0,335
3,2,1,22,126,4,340
36,2,1,26,155,8,179
35,2,1,61,353,9,83
13,2,1,37,199,0,335
6,0,0,23,154,4,229
2,2,0,67,421,4,565
3,2,1,76,420,4,235
10,0,1,73,443,5,365
26,0,1,74,405,5,326
26,0,1,26,185,2,275
25,0,1,65,387,6,684
140,0,0,76,446,4,323
16,1,1,7,39,8,381
53,2,1,48,271,7,350
16,0,0,36,186,9,83
123,0,1,42,263,2,103
8,2,0,8,44,7,350
36,2,1,39,253,0,176
15,0,1,70,373,4,391
18,2,1,46,263,4,54
11,2,1,71,436,2,220
7,0,1,74,407,4,323
20,0,0,19,121,8,581
192,2,1,72,408,0,268
17,2,0,73,426,4,358
10,2,1,43,224,4,455
32,0,1,69,387,3,56
1,2,1,74,416,4,229
54,2,1,46,287,5,312
10,2,0,75,415,4,424
20,2,1,76,401,7,334
18,0,1,71,433,3,315
43,2,1,68,385,6,603
11,0,1,39,231,4,235
11,0,1,72,392,0,159
3,2,1,30,161,5,551
16,0,1,36,215,8,597
19,0,1,14,75,8,405
9,2,1,67,412,7,147
3,0,0,72,390,5,645
22,0,1,11,75,3,577
23,1,0,14,75,0,286
125,2,1,44,216,8,108
39,2,1,67,354,3,317
1,2,0,47,261,4,280
23,0,1,37,202,2,208
8,2,0,47,290,4,199
47,0,1,30,164,8,108
2,2,0,52,275,4,280
9,0,0,57,333,4,440
13,0,1,42,195,1,605
166,2,1,52,318,5,208
2,2,0,4,18,4,266
7,2,1,42,236,1,232
1,2,1,21,103,4,235
1,2,1,27,144,4,424
5,2,0,46,247,4,340
15,0,0,60,314,5,665
9,0,1,37,202,4,440
10,2,0,37,213,4,323
27,2,1,44,287,3,336
3,0,0,20,130,4,567
33,0,0,46,286,5,56
0,2,0,66,396,4,440
31,2,1,72,363,1,564
12,2,1,30,177,1,20
72,0,1,19,103,2,400
3,0,1,38,239,8,10
10,1,1,27,141,1,290
46,2,1,31,190,3,313
1,2,1,43,264,4,323
9,2,1,35,209,2,111
40,0,1,64,429,2,502
48,0,1,59,309,0,257
10,2,1,44,248,4,229
10,2,1,53,256,4,293
22,0,1,66,355,7,490
3,0,1,57,328,4,72
0,2,0,27,135,4,235
17,0,0,32,177,7,540
23,2,1,66,354,4,229
7,2,1,71,432,1,18
1,2,1,12,60,4,166
9,2,1,62,363,3,445
1,2,0,61,351,1,215
8,2,1,67,374,4,235
2,2,0,42,260,4,323
34,0,1,38,224,1,215
9,0,1,72,450,1,4
101,2,1,23,132,5,172
4,0,0,64,388,4,323
19,1,0,50,332,5,253
6,0,0,67,388,4,235
0,2,0,42,238,5,109
4,0,0,58,368,4,232
4,0,0,39,235,4,424
104,0,1,38,201,4,235
4,0,1,50,306,4,399
115,2,1,77,447,4,230
0,0,0,30,176,8,115
46,0,1,39,184,7,350
28,2,0,52,328,5,621
1,0,1,66,387,4,323
12,2,0,7,37,8,450
6,2,1,32,183,1,18
36,0,1,65,387,3,355
38,0,1,70,378,9,490
3,0,1,25,146,4,513
14,2,1,79,457,5,109
2,2,0,39,219,4,232
16,2,1,66,352,4,399
4,1,1,7,53,2,32
1,0,1,54,298,4,557
3,0,0,103,612,4,424
35,2,0,49,267,3,163
11,2,1,80,393,0,664
12,2,1,17,108,1,559
1,0,1,72,415,4,293
6,2,1,49,289,4,424
13,0,0,75,416,4,457
5,0,1,59,340,5,253
8,0,1,20,103,4,230
4,0,0,61,347,4,231
99,0,1,7,49,5,603
29,2,1,69,405,7,147
13,2,1,30,165,5,499
0,2,0,29,154,4,280
100,2,1,25,139,4,231
41,0,0,62,448,5,322
14,2,1,5,29,2,103
65,2,1,47,276,0,335
11,0,1,36,201,2,220
22,0,1,28,152,8,259
46,2,1,49,258,9,506
11,2,1,38,243,1,679
93,2,1,71,364,5,172
74,2,1,57,330,5,153
24,1,0,63,352,4,542
7,0,0,45,246,4,266
15,0,1,75,429,0,49
6,0,1,33,199,4,331
102,2,1,38,254,8,10
96,2,1,75,406,7,101
35,2,1,74,346,1,197
7,2,1,74,366,9,23
33,2,1,32,175,7,110
0,2,1,50,280,7,147
17,2,1,10,56,1,4
14,2,1,7,41,8,661
3,0,0,69,399,4,323
5,0,0,58,293,4,232
24,0,0,61,352,4,232
7,2,1,20,117,4,232
6,2,1,64,345,1,232
10,0,0,69,425,3,680
1,2,1,70,366,4,368
105,2,1,46,282,8,126
23,0,1,67,467,0,69
376,2,1,55,336,5,220
3,0,1,79,437,1,197
25,0,0,33,178,3,317
13,0,0,61,345,4,424
27,0,0,36,248,2,202
39,2,1,49,267,8,246
58,0,1,60,318,2,400
46,0,1,70,409,2,32
14,0,0,4,20,5,645
21,2,1,59,328,7,334
47,0,1,27,181,5,417
14,1,1,78,389,8,469
88,0,1,65,332,5,683
3,2,0,28,146,4,229
1,0,1,54,333,4,324
5,2,1,71,384,4,235
12,2,1,60,327,4,474
4,2,0,72,440,4,231
12,0,0,23,118,7,540
4,2,0,18,121,4,542
40,2,1,36,188,7,147
5,2,1,16,99,4,229
2,0,1,47,280,4,323
7,2,1,66,447,3,539
2,1,0,12,57,4,166
25,0,0,45,260,2,326
63,2,1,22,166,5,603
14,2,1,44,230,4,474
2,0,0,10,55,4,424
5,2,1,39,204,4,235
51,2,1,46,235,2,400
1,2,1,12,56,0,49
19,0,1,15,73,8,430
7,0,0,61,355,4,229
61,0,1,51,280,9,506
43,0,1,54,309,0,146
22,2,1,75,444,4,443
10,2,1,31,147,0,49
8,2,0,36,275,0,571
1,0,1,72,441,4,323
37,2,1,76,443,7,110
10,2,1,74,442,4,293
14,0,1,46,231,1,215
5,0,1,26,155,4,166
2,0,0,24,153,1,614
5,2,1,43,234,4,424
30,0,1,62,388,3,509
54,0,1,21,132,5,387
81,0,1,70,428,5,220
59,0,0,20,118,9,506
15,2,0,25,125,6,43
10,0,1,24,160,4,148
46,2,1,33,234,5,109
16,2,1,60,387,3,315
16,2,0,28,175,4,391
25,2,1,72,388,2,220
1,0,0,23,120,4,235
37,2,1,72,408,6,400
10,0,0,38,199,4,232
19,0,1,81,433,1,215
5,2,0,5,36,2,208
0,0,1,24,153,4,199
1,2,1,41,211,4,235
14,2,1,32,175,7,110
5,2,1,7,39,6,684
42,0,1,45,272,5,667
261,2,1,41,284,2,140
46,2,1,37,214,5,326
60,2,1,31,167,6,509
4,2,1,64,366,4,231
1,2,0,18,103,4,280
37,2,1,15,80,4,440
0,2,1,35,175,4,229
2,2,1,66,365,4,331
10,2,0,65,365,4,424
38,0,1,33,193,2,275
3,0,1,69,345,4,98
5,0,0,43,226,6,512
12,0,0,47,276,5,499
1,2,1,48,263,3,549
29,0,1,55,292,8,438
0,2,0,28,144,8,276
10,0,0,23,134,1,613
179,0,1,70,385,5,683
6,0,0,76,439,4,557
8,0,1,28,162,8,468
51,0,1,71,412,0,258
6,2,1,69,402,4,229
0,2,1,47,257,4,344
25,0,1,38,260,5,551
14,2,1,63,344,4,231
21,2,1,68,362,0,146
13,2,1,39,254,4,297
134,0,1,20,133,2,32
68,0,1,60,369,2,177
3,0,0,19,120,4,344
24,2,0,14,64,6,576
122,2,1,47,277,0,387
5,2,1,39,204,4,424
27,2,1,49,277,4,565
8,0,1,66,325,4,565
3,2,1,36,228,4,443
3,2,1,86,432,4,229
14,2,1,72,429,7,334
6,0,0,21,107,4,230
17,2,1,9,54,8,179
118,2,1,58,330,2,259
11,0,1,73,419,7,110
13,2,1,74,436,4,458
6,0,1,47,266,4,542
13,0,1,39,273,8,277
20,0,0,76,430,4,399
7,2,0,51,313,4,231
1,0,1,11,69,8,11
9,2,0,55,322,4,297
20,2,1,20,114,7,670
119,2,1,45,251,8,126
60,0,1,27,142,2,66
2,0,1,30,165,4,453
5,0,0,64,346,4,231
5,2,0,51,322,4,231
6,2,1,73,345,4,424
1,0,1,53,343,5,645
0,0,1,45,256,4,565
38,2,1,66,391,5,654
27,0,0,36,248,2,153
9,0,0,56,326,4,227
21,2,1,76,406,9,506
26,0,1,5,26,8,352
7,0,0,64,347,9,147
0,0,1,15,85,4,227
30,2,1,54,303,8,581
14,0,0,14,62,4,340
9,0,1,43,219,8,308
57,2,1,45,249,9,489
22,2,1,91,470,5,207
72,2,1,35,220,0,387
5,2,1,50,265,4,235
23,0,0,38,212,2,111
25,2,1,75,453,1,4
14,0,1,15,82,8,449
83,2,1,32,188,5,689
7,2,1,53,308,4,340
10,0,0,73,441,5,645
35,2,1,55,333,6,684
3,0,0,45,232,4,231
1,1,0,5,26,4,167
1,2,0,46,246,4,235
23,0,1,74,410,1,4
2,2,0,54,319,7,540
5,0,0,74,404,4,614
37,0,1,60,356,8,481
8,2,1,66,357,1,290
74,0,1,54,300,8,468
4,2,0,66,347,4,231
39,1,1,64,395,5,645
19,1,1,34,195,5,153
10,0,1,49,261,1,197
13,0,0,19,94,5,172
54,2,1,57,287,8,108
104,2,1,55,276,9,490
72,0,1,68,422,6,38
38,0,1,63,370,9,83
3,2,1,92,478,4,229
16,0,1,75,398,4,673
17,0,1,50,230,9,489
8,2,1,54,307,5,208
3,0,1,74,418,4,235
24,0,1,48,269,0,159
27,2,1,30,163,5,202
24,2,0,66,383,9,83
52,0,0,33,181,3,355
32,0,1,46,276,5,202
45,0,1,20,123,5,521
102,0,1,72,459,5,683
25,0,1,59,370,8,599
45,2,1,45,270,3,315
25,0,1,71,389,1,605
36,2,1,44,234,7,350
25,2,1,36,198,0,159
21,0,1,20,124,3,551
7,2,1,68,407,1,91
3,0,1,69,415,4,557
2,0,1,43,240,4,323
0,1,0,2,11,1,138
15,2,1,43,265,1,18
8,2,0,68,417,4,431
1,2,1,53,271,4,565
9,0,1,51,298,8,308
1,2,1,27,162,1,20
11,0,0,73,421,4,231
0,2,1,22,116,4,227
8,0,0,65,386,4,231
63,2,1,79,469,6,509
7,0,0,61,355,4,453
57,0,0,9,69,6,38
61,1,0,20,131,5,654
7,0,1,53,320,5,509
6,2,1,80,393,6,189
8,2,1,50,269,4,227
0,2,1,56,292,4,395
28,2,1,77,415,7,110
4,2,1,22,107,1,215
6,2,1,46,280,4,399
0,2,0,25,145,4,230
5,2,0,38,229,4,404
4,0,0,73,437,4,323
65,0,1,64,350,1,183
6,0,1,32,154,4,323
7,2,1,36,213,4,340
2,2,1,50,257,4,148
7,0,1,24,144,4,235
26,0,0,44,290,2,144
2,0,0,70,408,4,235
85,2,1,41,208,5,551
22,2,1,73,411,9,489
33,2,1,40,193,9,147
3,2,1,74,378,4,235
4,0,0,5,34,4,324
30,2,1,7,42,1,397
47,0,1,10,60,2,140
7,0,0,64,434,4,231
22,0,1,76,427,8,634
6,2,0,45,245,0,664
34,2,1,27,160,0,335
3,2,0,48,277,4,292
1,2,1,7,38,5,645
3,2,1,48,260,4,230
26,2,1,62,342,8,153
91,2,1,34,199,8,381
14,2,1,68,400,1,70
2,0,0,19,102,1,199
68,0,0,33,187,6,532
8,2,1,41,241,4,235
3,2,1,40,204,4,149
3,2,1,26,138,4,231
2,2,0,38,185,4,229
1,0,0,71,363,4,235
6,2,1,76,354,4,455
45,2,1,43,250,2,111
11,2,1,56,318,1,199
78,0,1,21,123,1,4
23,0,0,13,76,2,66
9,2,1,60,371,4,565
18,0,0,66,375,7,452
30,2,1,52,293,8,112
19,0,1,26,158,7,334
5,0,0,18,114,4,199
8,2,1,7,53,3,315
32,0,0,11,56,8,272
13,2,1,62,401,1,605
64,2,1,70,415,0,526
65,0,1,71,404,0,301
81,2,1,71,458,3,309
1,2,1,62,321,4,231
2,0,1,68,343,1,574
134,2,1,26,153,8,648
129,1,1,6,26,5,683
15,0,0,30,184,0,571
2,0,0,35,217,4,235
32,2,1,14,70,6,517
4,0,0,74,402,4,199
1,2,1,14,76,4,553
81,0,1,73,419,5,499
16,2,0,74,379,9,350
20,0,1,68,365,8,202
35,0,0,20,118,5,172
129,0,1,75,425,2,275
19,0,1,73,418,3,336
0,0,0,50,278,4,54
14,2,1,62,399,3,56
15,0,0,58,285,8,276
2,2,0,59,359,4,565
74,2,1,26,145,6,348
0,2,1,39,197,4,424
49,0,0,30,164,6,140
88,2,1,83,409,5,253
6,2,1,68,387,5,645
15,2,1,40,250,2,348
41,0,0,19,110,5,56
6,0,0,56,347,5,134
14,2,1,24,133,1,215
8,0,1,67,375,6,38
63,1,1,22,104,2,640
3,2,1,55,298,1,215
23,2,1,16,88,2,259
4,2,1,28,157,4,232
103,2,1,28,184,6,38
3,2,1,58,338,4,557
5,2,0,58,386,4,340
2,2,1,33,159,4,235
8,0,1,43,264,3,120
79,2,1,7,44,6,348
6,0,0,72,372,4,293
5,2,0,44,264,4,229
63,0,1,51,312,5,499
10,2,0,37,185,4,440
13,2,0,17,75,8,659
20,1,1,44,317,5,499
29,0,1,69,408,5,654
23,0,0,46,254,8,179
66,0,0,20,126,5,322
2,0,0,65,390,4,643
97,2,1,42,245,5,654
36,2,1,34,212,3,689
16,0,0,47,240,4,419
2,2,1,81,428,3,550
7,1,0,41,206,4,368
11,2,0,38,193,5,134
133,2,1,58,402,8,259
4,0,1,44,272,1,137
122,2,1,63,362,5,253
69,0,1,29,162,8,423
1,2,1,20,119,4,232
15,2,1,67,372,5,654
2,0,1,66,401,4,229
8,0,0,83,420,4,557
3,0,0,55,336,4,565
9,2,1,42,246,4,232
10,0,1,22,113,4,429
19,1,0,68,365,0,286
53,2,1,75,428,3,315
55,0,1,67,400,8,497
20,2,1,81,453,5,568
6,0,0,50,284,4,340
15,0,1,15,85,8,186
46,1,1,32,170,6,400
7,0,0,82,510,2,655
2,0,0,25,140,4,199
5,0,0,36,204,4,391
9,2,1,29,169,1,201
39,2,1,34,182,1,156
68,1,1,48,268,8,179
57,2,1,85,493,5,655
2,2,1,27,168,4,424
15,0,1,63,385,8,649
8,1,1,12,78,8,274
79,2,1,10,71,5,134
3,2,1,22,105,4,280
29,0,0,66,384,3,665
34,2,1,14,74,0,21
12,0,1,86,494,4,148
27,2,1,84,399,2,326
52,2,1,74,402,5,667
2,2,1,63,321,4,166
4,2,1,68,422,4,231
51,0,1,15,105,5,212
2,2,1,47,264,5,220
20,0,1,42,235,9,489
15,0,1,25,143,5,499
0,2,0,27,154,0,69
3,0,1,70,427,3,445
15,1,1,61,360,2,326
41,2,1,68,374,5,109
7,2,1,67,354,4,323
32,1,1,82,422,6,509
71,0,1,74,425,6,509
51,2,1,15,94,8,623
31,0,0,43,274,2,400
5,0,0,41,282,0,268
15,2,1,48,283,1,197
1,0,1,62,366,4,311
44,0,1,13,98,2,32
39,0,1,78,418,1,197
13,0,0,38,256,6,603
81,0,1,73,419,5,172
8,0,0,61,358,9,147
3,2,1,59,357,4,297
27,2,1,28,133,5,172
56,2,1,6,38,8,531
15,2,1,29,170,4,232
88,0,1,76,420,5,109
64,0,1,30,206,3,191
13,0,1,31,145,8,438
3,2,1,1,5,0,49
42,0,1,79,412,7,540
30,2,1,40,239,0,109
13,2,0,41,255,5,172
31,0,0,41,246,4,116
5,2,0,60,321,2,499
12,0,1,48,273,7,110
34,0,1,71,455,2,309
1,2,0,64,381,4,298
51,2,1,76,479,0,49
61,2,1,66,340,3,355
21,2,1,2,13,3,207
11,0,0,19,106,3,56
86,2,1,40,242,2,259
53,0,1,59,406,6,543
137,2,1,40,238,5,683
9,0,1,19,108,4,424
17,0,1,68,382,4,399
35,0,1,21,118,5,499
53,2,1,25,177,0,335
10,2,1,70,417,4,324
13,0,1,6,35,4,199
40,0,0,27,150,5,109
20,0,0,9,40,2,348
62,0,1,72,428,3,261
17,2,1,72,404,5,134
2,0,0,75,406,4,424
42,2,1,63,365,4,280
76,2,1,74,415,9,489
7,2,1,20,118,1,20
7,2,0,71,410,4,235
3,1,0,28,181,4,230
61,2,1,21,127,6,624
176,0,1,67,407,8,43
4,2,0,70,440,4,235
50,2,1,7,39,5,56
7,2,0,18,108,4,170
15,2,1,50,265,4,235
20,0,1,46,255,2,140
32,2,1,64,386,5,127
29,0,1,72,460,8,405
4,0,1,36,180,4,368
16,2,1,60,328,9,110
20,2,1,58,327,4,96
16,2,0,73,404,0,387
94,2,0,31,198,5,56
5,0,1,73,394,8,469
32,2,1,7,32,8,449
1,0,0,56,311,4,235
33,0,1,62,378,9,110
16,0,1,47,249,4,391
0,2,1,40,221,4,231
81,0,1,68,403,7,110
11,2,1,33,164,0,387
50,0,0,36,214,5,662
3,2,0,13,80,0,571
126,1,1,5,24,5,253
8,0,0,67,396,4,424
2,1,1,20,110,4,323
32,1,1,31,191,2,464
1,0,1,43,254,3,355
6,0,0,59,346,8,186
16,0,0,64,397,0,175
20,0,1,60,369,8,11
8,2,1,44,268,1,673
8,2,1,66,391,4,431
16,0,1,29,159,6,38
0,2,1,44,217,4,399
10,2,1,48,294,0,268
36,2,1,32,186,5,326
45,0,1,42,259,5,551
4,2,0,30,145,4,235
4,0,0,60,385,4,232
12,0,0,41,246,8,405
13,0,1,17,102,5,477
2,0,1,70,373,4,232
8,2,1,38,208,4,235
25,0,0,37,247,5,127
16,2,1,6,41,0,69
18,0,1,47,281,0,175
8,2,0,32,170,1,194
5,0,0,67,345,4,424
27,2,1,71,418,4,232
2,2,0,73,395,4,232
9,2,1,30,176,5,172
16,0,1,47,282,4,149
4,2,1,44,248,4,557
6,0,1,9,57,6,354
1,2,1,14,69,4,54
3,0,0,41,203,1,397
8,1,0,13,59,1,91
59,2,1,48,252,6,603
78,0,1,37,210,9,489
8,2,1,68,393,4,148
43,0,1,75,439,5,109
9,2,1,32,172,4,235
9,0,0,11,63,5,655
15,0,1,23,143,0,175
29,0,1,15,80,1,344
7,2,1,69,409,4,219
41,2,1,44,248,3,355
2,0,0,72,387,4,368
230,2,1,30,177,0,666
7,2,0,60,350,9,110
13,2,1,47,277,4,231
12,2,1,66,398,4,424
4,0,0,30,199,8,599
36,2,1,54,321,1,215
33,2,1,63,319,7,540
1,2,1,70,395,4,344
52,2,1,58,378,2,326
11,2,1,35,202,4,231
2,2,1,64,408,4,235
0,0,0,18,90,4,227
39,0,1,58,300,9,110
127,0,1,77,414,5,621
3,1,1,15,81,4,72
3,2,1,57,352,4,227
33,0,0,76,375,6,140
3,2,0,31,170,4,232
27,0,1,61,372,8,497
6,0,0,19,102,4,229
11,0,1,74,432,4,323
23,2,1,67,359,2,220
43,0,0,21,96,9,490
0,2,1,71,401,4,280
22,2,1,18,95,6,588
3,2,1,22,129,4,323
1,2,0,57,291,4,323
2,2,1,48,264,4,455
20,0,1,35,225,4,231
4,0,0,25,127,4,323
4,2,1,72,392,4,170
7,2,1,53,308,4,231
5,2,1,74,458,4,232
0,2,1,39,242,4,223
68,2,1,69,330,8,259
87,0,1,56,315,7,652
1,0,1,50,268,8,308
1,0,1,33,179,4,557
4,0,1,25,163,4,170
134,2,1,34,185,9,243
34,2,1,88,411,9,83
3,0,1,42,224,4,231
16,2,1,21,115,6,131
44,0,1,19,113,5,505
13,2,0,47,270,5,172
15,0,0,24,118,5,645
12,0,1,33,202,1,290
67,0,1,72,371,9,350
68,0,1,51,298,5,202
7,2,1,16,82,4,474
5,0,0,17,96,2,275
42,2,1,7,37,3,315
7,0,0,80,496,4,557
38,2,1,30,146,1,232
19,0,1,72,372,4,235
9,0,1,13,71,7,110
38,2,0,60,336,0,335
4,0,1,46,252,4,235
21,0,1,63,416,4,323
155,2,1,82,413,1,20
44,0,1,77,407,6,517
1,2,0,44,258,4,235
1,2,0,23,131,4,232
4,0,0,72,402,4,557
1,2,0,47,281,4,229
6,0,0,39,205,4,458
13,2,1,72,408,4,323
5,0,1,56,304,4,233
13,2,1,26,164,3,550
32,0,0,53,391,5,207
5,2,1,45,253,4,280
33,0,1,82,431,3,317
106,2,1,20,121,2,326
201,0,1,64,394,2,326
160,2,1,28,178,5,56
10,2,1,35,195,4,440
8,2,0,65,388,4,453
13,2,1,29,163,1,215
10,0,0,68,349,9,110
3,2,1,51,237,4,235
230,2,1,52,265,6,603
17,2,1,21,95,8,179
43,1,1,4,18,5,645
73,0,1,64,426,5,505
118,0,1,63,323,8,43
15,2,1,30,189,3,680
5,2,1,32,187,8,274
0,0,1,73,443,0,69
0,2,1,29,146,4,235
172,2,1,77,458,5,645
1,2,1,53,285,4,229
39,2,1,81,461,7,350
